data declinacao alt6 azm6 alt7 azm7 alt8 azm8 alt9 azm9 alt10 azm10 alt11 azm11 alt12 azm12 alt13 azm13 alt14 azm14 alt15 azm15 alt16 azm16 alt17 azm17 alt18 azm18
31-ago 8,01 0,00 81,7 12,02 78,0 25,98 72,6 39,45 65,1 51,90 53,4 61,92 33,1 66,19 0,1 61,95 33,0 51,95 53,4 39,51 65,1 26,03 72,6 12,07 78,0 0,00 81,7
1-set 7,63 0,00 82,1 12,13 78,3 26,12 73,0 39,63 65,6 52,14 53,9 62,24 33,5 66,57 0,1 62,27 33,4 52,19 53,9 39,69 65,5 26,18 73,0 12,19 78,3 0,00 82,1
2-set 7,25 0,00 82,5 12,25 78,7 26,26 73,4 39,81 66,0 52,38 54,4 62,57 33,9 66,95 0,1 62,60 33,8 52,42 54,4 39,86 66,0 26,32 73,4 12,31 78,7 0,00 82,5
3-set 6,86 0,00 82,9 12,37 79,1 26,40 73,8 39,99 66,5 52,61 54,9 62,89 34,4 67,34 0,1 62,92 34,3 52,66 54,9 40,04 66,4 26,46 73,8 12,43 79,1 0,00 82,9
4-set 6,47 0,00 83,3 12,49 79,5 26,55 74,2 40,17 66,9 52,85 55,4 63,21 34,9 67,73 0,1 63,24 34,8 52,90 55,4 40,22 66,9 26,60 74,2 12,55 79,5 0,00 83,3
5-set 6,09 0,00 83,7 12,61 79,9 26,69 74,6 40,34 67,4 53,08 55,9 63,53 35,4 68,11 0,1 63,57 35,2 53,13 55,9 40,39 67,3 26,74 74,6 12,67 79,8 0,00 83,7
6-set 5,69 0,00 84,1 12,73 80,2 26,83 75,0 40,52 67,8 53,31 56,5 63,86 35,8 68,51 0,1 63,89 35,7 53,36 56,4 40,57 67,8 26,88 75,0 12,78 80,2 0,00 84,1
7-set 5,30 0,00 84,5 12,85 80,6 26,97 75,4 40,69 68,3 53,55 57,0 64,18 36,4 68,90 0,1 64,21 36,2 53,59 56,9 40,74 68,3 27,02 75,4 12,90 80,6 0,00 84,5
8-set 4,91 0,00 84,9 12,96 81,0 27,10 75,8 40,86 68,8 53,78 57,5 64,50 36,9 69,29 0,1 64,54 36,8 53,82 57,5 40,92 68,7 27,16 75,8 13,02 81,0 0,00 84,9
9-set 4,51 0,00 85,3 13,08 81,4 27,24 76,3 41,03 69,2 54,00 58,1 64,82 37,4 69,69 0,1 64,86 37,3 54,05 58,0 41,09 69,2 27,30 76,2 13,14 81,4 0,00 85,3
10-set 4,12 0,00 85,7 13,20 81,8 27,38 76,7 41,20 69,7 54,23 58,6 65,14 38,0 70,08 0,1 65,18 37,9 54,28 58,6 41,26 69,7 27,44 76,6 13,26 81,8 0,00 85,7
11-set 3,72 0,00 86,1 13,32 82,2 27,52 77,1 41,37 70,2 54,45 59,2 65,46 38,5 70,48 0,1 65,50 38,4 54,50 59,1 41,43 70,1 27,57 77,1 13,38 82,2 0,00 86,1
12-set 3,32 0,00 86,6 13,44 82,6 27,65 77,5 41,54 70,7 54,68 59,8 65,78 39,1 70,88 0,1 65,82 39,0 54,73 59,7 41,59 70,6 27,71 77,5 13,49 82,5 0,00 86,6
13-set 2,92 0,00 87,0 13,55 83,0 27,79 77,9 41,70 71,2 54,90 60,4 66,10 39,7 71,28 0,1 66,13 39,6 54,95 60,3 41,76 71,1 27,84 77,9 13,61 82,9 0,00 87,0
14-set 2,52 0,00 87,4 13,67 83,3 27,92 78,4 41,87 71,6 55,11 60,9 66,41 40,3 71,68 0,1 66,45 40,2 55,16 60,9 41,92 71,6 27,98 78,3 13,73 83,3 0,00 87,4
15-set 2,12 0,00 87,8 13,79 83,7 28,05 78,8 42,03 72,1 55,33 61,5 66,72 41,0 72,08 0,1 66,76 40,9 55,38 61,5 42,08 72,1 28,11 78,8 13,85 83,7 0,00 87,8
16-set 1,71 0,00 88,2 13,90 84,1 28,18 79,2 42,19 72,6 55,54 62,1 67,03 41,6 72,49 0,1 67,07 41,5 55,59 62,1 42,24 72,6 28,24 79,2 13,96 84,1 0,00 88,2
17-set 1,31 0,00 88,6 14,02 84,5 28,32 79,7 42,35 73,1 55,75 62,7 67,34 42,3 72,89 0,1 67,38 42,2 55,80 62,7 42,40 73,1 28,37 79,6 14,08 84,5 0,00 88,6
18-set 0,91 0,00 89,1 14,14 84,9 28,44 80,1 42,50 73,6 55,96 63,4 67,65 43,0 73,29 0,1 67,69 42,9 56,01 63,3 42,56 73,6 28,50 80,1 14,19 84,9 0,00 89,1
19-set 0,50 0,00 89,5 14,25 85,3 28,57 80,5 42,66 74,1 56,16 64,0 67,95 43,7 73,70 0,1 67,99 43,6 56,21 63,9 42,71 74,1 28,63 80,5 14,31 85,3 0,00 89,5
20-set 0,10 0,00 89,9 14,36 85,7 28,70 81,0 42,81 74,7 56,36 64,6 68,25 44,4 74,10 0,1 68,29 44,3 56,42 64,6 42,86 74,6 28,75 80,9 14,42 85,7 0,00 89,9
21-set -0,30 0,05 90,3 14,48 86,1 28,82 81,4 42,96 75,2 56,56 65,3 68,55 45,2 74,50 0,1 68,59 45,0 56,61 65,2 43,01 75,1 28,88 81,4 14,53 86,1 0,11 90,3
22-set -0,71 0,16 90,7 14,59 86,5 28,95 81,8 43,11 75,7 56,76 65,9 68,84 45,9 74,91 0,1 68,88 45,8 56,81 65,8 43,16 75,7 29,00 81,8 14,65 86,5 0,22 90,7
23-set -1,11 0,27 91,1 14,70 86,9 29,07 82,3 43,25 76,2 56,95 66,5 69,13 46,7 75,31 0,1 69,17 46,6 57,00 66,5 43,31 76,2 29,13 82,3 14,76 86,9 0,33 91,1
24-set -1,51 0,38 91,5 14,81 87,3 29,19 82,7 43,39 76,7 57,14 67,2 69,42 47,5 75,71 0,1 69,46 47,4 57,19 67,2 43,45 76,7 29,25 82,7 14,87 87,3 0,44 91,4
25-set -1,92 0,49 91,9 14,92 87,7 29,31 83,2 43,53 77,2 57,32 67,9 69,70 48,3 76,12 0,1 69,74 48,2 57,37 67,8 43,59 77,2 29,37 83,1 14,98 87,7 0,55 91,8
26-set -2,32 0,60 92,2 15,03 88,1 29,43 83,6 43,67 77,8 57,50 68,5 69,98 49,2 76,52 0,1 70,02 49,1 57,55 68,5 43,72 77,7 29,48 83,6 15,09 88,1 0,66 92,2
27-set -2,72 0,71 92,6 15,14 88,5 29,54 84,0 43,80 78,3 57,68 69,2 70,25 50,0 76,92 0,1 70,29 49,9 57,73 69,2 43,86 78,3 29,60 84,0 15,20 88,5 0,77 92,6
28-set -3,12 0,82 93,0 15,25 88,9 29,66 84,5 43,94 78,8 57,85 69,9 70,52 50,9 77,32 0,1 70,56 50,8 57,90 69,8 43,99 78,8 29,71 84,5 15,31 88,9 0,88 93,0
29-set -3,52 0,93 93,4 15,36 89,3 29,77 84,9 44,06 79,3 58,02 70,6 70,78 51,8 77,72 0,1 70,82 51,7 58,07 70,5 44,12 79,3 29,82 84,9 15,41 89,3 0,99 93,4
30-set -3,92 1,04 93,8 15,46 89,7 29,88 85,4 44,19 79,9 58,18 71,3 71,04 52,8 78,12 0,1 71,08 52,6 58,23 71,2 44,25 79,8 29,94 85,4 15,52 89,7 1,09 93,8
1-out -4,31 1,15 94,2 15,57 90,1 29,99 85,8 44,31 80,4 58,34 71,9 71,29 53,7 78,51 0,1 71,34 53,6 58,39 71,9 44,37 80,4 30,04 85,8 15,62 90,1 1,20 94,1
2-out -4,71 1,25 94,5 15,67 90,5 30,09 86,3 44,44 80,9 58,50 72,6 71,54 54,7 78,91 0,2 71,58 54,6 58,55 72,6 44,49 80,9 30,15 86,2 15,73 90,5 1,31 94,5
3-out -5,11 1,36 94,9 15,77 90,9 30,20 86,7 44,55 81,4 58,65 73,3 71,78 55,7 79,31 0,2 71,82 55,6 58,70 73,3 44,61 81,4 30,26 86,7 15,83 90,9 1,42 94,9
4-out -5,50 1,47 95,3 15,87 91,3 30,30 87,1 44,67 82,0 58,79 74,0 72,01 56,7 79,70 0,2 72,06 56,6 58,85 74,0 44,72 81,9 30,36 87,1 15,93 91,3 1,52 95,3
5-out -5,89 1,57 95,7 15,97 91,7 30,40 87,6 44,78 82,5 58,94 74,7 72,24 57,7 80,09 0,2 72,29 57,6 58,99 74,7 44,84 82,5 30,46 87,6 16,03 91,7 1,63 95,7
6-out -6,28 1,68 96,1 16,07 92,1 30,50 88,0 44,89 83,0 59,08 75,5 72,46 58,8 80,48 0,2 72,51 58,7 59,13 75,4 44,95 83,0 30,56 88,0 16,13 92,1 1,74 96,0
7-out -6,67 1,78 96,4 16,17 92,5 30,60 88,4 45,00 83,6 59,21 76,2 72,68 59,9 80,87 0,2 72,72 59,8 59,26 76,1 45,05 83,5 30,66 88,4 16,23 92,5 1,84 96,4
8-out -7,05 1,89 96,8 16,27 92,9 30,70 88,9 45,10 84,1 59,34 76,9 72,88 61,0 81,25 0,2 72,93 60,9 59,39 76,8 45,16 84,1 30,75 88,9 16,32 92,9 1,94 96,8
9-out -7,44 1,99 97,2 16,36 93,3 30,79 89,3 45,20 84,6 59,46 77,6 73,08 62,1 81,64 0,2 73,13 62,0 59,52 77,6 45,26 84,6 30,85 89,3 16,42 93,3 2,05 97,2
10-out -7,82 2,09 97,5 16,46 93,7 30,88 89,7 45,30 85,1 59,58 78,3 73,28 63,2 82,02 0,2 73,33 63,1 59,64 78,3 45,35 85,1 30,94 89,7 16,51 93,6 2,15 97,5
11-out -8,20 2,20 97,9 16,55 94,0 30,97 90,2 45,39 85,7 59,70 79,0 73,46 64,4 82,40 0,2 73,51 64,3 59,75 79,0 45,45 85,6 31,03 90,2 16,61 94,0 2,25 97,9
12-out -8,58 2,30 98,3 16,64 94,4 31,06 90,6 45,48 86,2 59,81 79,7 73,64 65,6 82,78 0,2 73,69 65,5 59,86 79,7 45,54 86,2 31,12 90,6 16,70 94,4 2,36 98,2
13-out -8,95 2,40 98,6 16,73 94,8 31,14 91,0 45,57 86,7 59,91 80,5 73,81 66,7 83,15 0,2 73,86 66,7 59,97 80,4 45,63 86,7 31,20 91,0 16,79 94,8 2,46 98,6
14-out -9,32 2,50 99,0 16,82 95,2 31,23 91,5 45,66 87,2 60,02 81,2 73,97 68,0 83,52 0,3 74,03 67,9 60,07 81,1 45,71 87,2 31,28 91,4 16,88 95,2 2,56 99,0
15-out -9,69 2,60 99,3 16,91 95,6 31,31 91,9 45,74 87,7 60,11 81,9 74,13 69,2 83,89 0,3 74,18 69,1 60,17 81,8 45,80 87,7 31,37 91,9 16,97 95,5 2,66 99,3
16-out -10,06 2,70 99,7 17,00 95,9 31,39 92,3 45,82 88,2 60,20 82,6 74,27 70,4 84,26 0,3 74,33 70,3 60,26 82,6 45,88 88,2 31,45 92,3 17,05 95,9 2,75 99,7
17-out -10,42 2,79 100,0 17,08 96,3 31,47 92,7 45,90 88,7 60,29 83,3 74,41 71,7 84,62 0,3 74,47 71,6 60,35 83,3 45,95 88,7 31,52 92,7 17,14 96,3 2,85 100,0
18-out -10,78 2,89 100,4 17,16 96,7 31,54 93,1 45,97 89,3 60,38 84,0 74,54 72,9 84,98 0,3 74,60 72,8 60,43 84,0 46,03 89,2 31,60 93,1 17,22 96,7 2,95 100,4
19-out -11,14 2,99 100,7 17,25 97,0 31,62 93,5 46,04 89,8 60,45 84,7 74,66 74,2 85,34 0,4 74,72 74,1 60,51 84,7 46,10 89,7 31,67 93,5 17,30 97,0 3,04 100,7
20-out -11,49 3,08 101,1 17,33 97,4 31,69 93,9 46,11 90,3 60,53 85,4 74,78 75,4 85,69 0,4 74,83 75,4 60,59 85,4 46,17 90,2 31,74 93,9 17,38 97,4 3,14 101,1
21-out -11,84 3,17 101,4 17,41 97,7 31,76 94,3 46,17 90,8 60,60 86,1 74,88 76,7 86,04 0,4 74,94 76,7 60,66 86,1 46,23 90,7 31,81 94,3 17,46 97,7 3,23 101,4
22-out -12,19 3,27 101,7 17,48 98,1 31,82 94,7 46,24 91,2 60,66 86,8 74,98 78,0 86,39 0,5 75,04 77,9 60,72 86,8 46,29 91,2 31,88 94,7 17,54 98,1 3,32 101,7
23-out -12,53 3,36 102,1 17,56 98,5 31,89 95,1 46,30 91,7 60,73 87,5 75,07 79,3 86,73 0,5 75,13 79,2 60,78 87,5 46,35 91,7 31,95 95,1 17,62 98,4 3,41 102,1
24-out -12,87 3,45 102,4 17,64 98,8 31,95 95,5 46,35 92,2 60,78 88,2 75,15 80,6 87,07 0,6 75,21 80,5 60,84 88,2 46,41 92,2 32,01 95,5 17,69 98,8 3,51 102,4
25-out -13,21 3,54 102,7 17,71 99,1 32,02 95,9 46,41 92,7 60,84 88,9 75,22 81,8 87,41 0,6 75,28 81,8 60,89 88,8 46,46 92,7 32,07 95,9 17,77 99,1 3,59 102,7
26-out -13,54 3,63 103,1 17,78 99,5 32,08 96,3 46,46 93,2 60,89 89,5 75,29 83,1 87,74 0,7 75,35 83,1 60,94 89,5 46,52 93,2 32,13 96,3 17,84 99,5 3,68 103,0
27-out -13,87 3,71 103,4 17,85 99,8 32,14 96,7 46,51 93,6 60,93 90,2 75,35 84,4 88,06 0,9 75,40 84,4 60,99 90,2 46,57 93,6 32,19 96,7 17,91 99,8 3,77 103,4
28-out -14,19 3,80 103,7 17,92 100,1 32,19 97,1 46,55 94,1 60,97 90,9 75,40 85,7 88,39 1,0 75,45 85,6 61,03 90,8 46,61 94,1 32,25 97,0 17,98 100,1 3,85 103,7
29-out -14,51 3,88 104,0 17,99 100,5 32,25 97,4 46,60 94,6 61,01 91,5 75,44 86,9 88,71 1,3 75,50 86,9 61,07 91,5 46,66 94,6 32,30 97,4 18,05 100,5 3,94 104,0
30-out -14,82 3,97 104,3 18,06 100,8 32,30 97,8 46,64 95,0 61,04 92,2 75,47 88,2 89,02 1,7 75,53 88,1 61,10 92,2 46,70 95,0 32,36 97,8 18,11 100,8 4,02 104,3
31-out -15,13 4,05 104,6 18,12 101,1 32,35 98,2 46,68 95,5 61,07 92,8 75,50 89,4 89,33 2,5 75,56 89,4 61,13 92,8 46,74 95,5 32,41 98,1 18,18 101,1 4,10 104,6
1-nov -15,44 4,13 104,9 18,18 101,4 32,40 98,5 46,72 95,9 61,10 93,4 75,52 90,6 89,64 4,5 75,58 90,6 61,16 93,4 46,77 95,9 32,46 98,5 18,24 101,4 4,18 104,9
2-nov -15,74 4,21 105,2 18,25 101,7 32,45 98,9 46,75 96,4 61,13 94,1 75,54 91,8 89,93 25,9 75,60 91,8 61,18 94,0 46,81 96,3 32,50 98,9 18,30 101,7 4,26 105,2
3-nov -16,04 4,29 105,5 18,31 102,1 32,49 99,2 46,79 96,8 61,15 94,7 75,55 93,0 89,76 173,2 75,60 93,0 61,20 94,7 46,84 96,8 32,55 99,2 18,36 102,0 4,34 105,5
4-nov -16,33 4,36 105,8 18,37 102,4 32,54 99,6 46,82 97,2 61,16 95,3 75,55 94,2 89,47 176,9 75,61 94,2 61,22 95,3 46,87 97,2 32,59 99,6 18,42 102,3 4,42 105,7
5-nov -16,62 4,44 106,0 18,42 102,7 32,58 99,9 46,84 97,6 61,18 95,9 75,55 95,3 89,18 178,0 75,60 95,3 61,24 95,9 46,90 97,6 32,64 99,9 18,48 102,6 4,49 106,0
6-nov -16,90 4,51 106,3 18,48 102,9 32,62 100,2 46,87 98,0 61,19 96,5 75,54 96,5 88,90 178,5 75,60 96,5 61,25 96,4 46,93 98,0 32,68 100,2 18,54 102,9 4,57 106,3
7-nov -17,18 4,58 106,6 18,53 103,2 32,66 100,6 46,90 98,4 61,20 97,0 75,53 97,6 88,62 178,8 75,58 97,6 61,26 97,0 46,95 98,4 32,72 100,5 18,59 103,2 4,64 106,6
8-nov -17,45 4,66 106,8 18,59 103,5 32,70 100,9 46,92 98,8 61,21 97,6 75,51 98,7 88,35 179,0 75,56 98,7 61,26 97,6 46,98 98,8 32,75 100,9 18,64 103,5 4,71 106,8
9-nov -17,72 4,73 107,1 18,64 103,8 32,73 101,2 46,94 99,2 61,21 98,1 75,49 99,7 88,08 179,2 75,54 99,7 61,27 98,1 47,00 99,2 32,79 101,2 18,70 103,8 4,78 107,1
10-nov -17,98 4,79 107,3 18,69 104,1 32,77 101,5 46,96 99,6 61,21 98,7 75,46 100,8 87,82 179,3 75,52 100,8 61,27 98,7 47,02 99,6 32,82 101,5 18,75 104,0 4,85 107,3
11-nov -18,23 4,86 107,6 18,74 104,3 32,80 101,8 46,98 100,0 61,21 99,2 75,43 101,8 87,57 179,3 75,48 101,8 61,27 99,2 47,03 100,0 32,86 101,8 18,80 104,3 4,91 107,6
12-nov -18,49 4,93 107,8 18,79 104,6 32,83 102,1 46,99 100,4 61,21 99,7 75,39 102,8 87,31 179,4 75,45 102,8 61,27 99,7 47,05 100,3 32,89 102,1 18,84 104,6 4,98 107,8
13-nov -18,73 4,99 108,1 18,83 104,8 32,86 102,4 47,01 100,7 61,21 100,3 75,36 103,7 87,07 179,4 75,41 103,8 61,26 100,3 47,06 100,7 32,92 102,4 18,89 104,8 5,04 108,1
14-nov -18,97 5,05 108,3 18,88 105,1 32,89 102,7 47,02 101,1 61,20 100,8 75,32 104,7 86,83 179,5 75,37 104,7 61,26 100,8 47,08 101,1 32,95 102,7 18,93 105,1 5,11 108,3
15-nov -19,21 5,11 108,5 18,92 105,3 32,92 102,9 47,03 101,4 61,19 101,2 75,27 105,6 86,59 179,5 75,33 105,6 61,25 101,2 47,09 101,4 32,98 102,9 18,98 105,3 5,17 108,5
16-nov -19,43 5,17 108,8 18,97 105,6 32,95 103,2 47,04 101,7 61,19 101,7 75,23 106,4 86,37 179,6 75,28 106,5 61,24 101,7 47,10 101,7 33,00 103,2 19,02 105,6 5,22 108,7
17-nov -19,66 5,23 109,0 19,01 105,8 32,97 103,5 47,05 102,1 61,18 102,2 75,18 107,3 86,14 179,6 75,24 107,3 61,23 102,2 47,11 102,1 33,03 103,5 19,06 105,8 5,28 109,0
18-nov -19,87 5,28 109,2 19,05 106,0 33,00 103,7 47,06 102,4 61,16 102,6 75,13 108,1 85,93 179,6 75,19 108,2 61,22 102,6 47,12 102,4 33,05 103,7 19,10 106,0 5,34 109,2
19-nov -20,09 5,34 109,4 19,08 106,2 33,02 104,0 47,07 102,7 61,15 103,1 75,08 108,9 85,71 179,6 75,13 109,0 61,21 103,1 47,13 102,7 33,08 104,0 19,14 106,2 5,39 109,4
20-nov -20,29 5,39 109,6 19,12 106,5 33,04 104,2 47,08 103,0 61,14 103,5 75,03 109,7 85,51 179,6 75,08 109,7 61,19 103,5 47,13 103,0 33,10 104,2 19,18 106,5 5,45 109,6
21-nov -20,49 5,44 109,8 19,16 106,7 33,06 104,5 47,08 103,3 61,12 103,9 74,98 110,4 85,31 179,7 75,03 110,5 61,18 103,9 47,14 103,3 33,12 104,5 19,21 106,7 5,50 109,8
22-nov -20,68 5,49 110,0 19,19 106,9 33,08 104,7 47,09 103,6 61,11 104,3 74,92 111,1 85,12 179,7 74,98 111,2 61,16 104,3 47,14 103,6 33,14 104,7 19,25 106,9 5,55 110,0
23-nov -20,87 5,54 110,2 19,22 107,1 33,10 104,9 47,09 103,9 61,09 104,7 74,87 111,8 84,93 179,7 74,92 111,9 61,15 104,7 47,15 103,9 33,16 104,9 19,28 107,1 5,59 110,1
24-nov -21,05 5,59 110,3 19,26 107,3 33,12 105,1 47,09 104,1 61,08 105,1 74,81 112,5 84,75 179,7 74,87 112,6 61,13 105,1 47,15 104,1 33,18 105,1 19,31 107,2 5,64 110,3
25-nov -21,23 5,63 110,5 19,29 107,4 33,14 105,3 47,09 104,4 61,06 105,4 74,76 113,1 84,57 179,7 74,81 113,2 61,11 105,4 47,15 104,4 33,19 105,3 19,34 107,4 5,68 110,5
26-nov -21,40 5,67 110,7 19,31 107,6 33,15 105,5 47,10 104,6 61,04 105,8 74,71 113,7 84,40 179,7 74,76 113,8 61,10 105,8 47,15 104,6 33,21 105,5 19,37 107,6 5,73 110,6
27-nov -21,56 5,71 110,8 19,34 107,8 33,17 105,7 47,10 104,9 61,02 106,1 74,65 114,3 84,24 179,7 74,71 114,4 61,08 106,1 47,15 104,9 33,22 105,7 19,40 107,8 5,77 110,8
28-nov -21,71 5,75 111,0 19,37 107,9 33,18 105,9 47,10 105,1 61,01 106,4 74,60 114,9 84,09 179,7 74,65 114,9 61,06 106,4 47,15 105,1 33,24 105,9 19,42 107,9 5,81 111,0
29-nov -21,86 5,79 111,1 19,39 108,1 33,20 106,1 47,10 105,3 60,99 106,7 74,55 115,4 83,94 179,7 74,60 115,5 61,04 106,7 47,15 105,3 33,25 106,1 19,45 108,1 5,85 111,1
30-nov -22,00 5,83 111,3 19,42 108,2 33,21 106,3 47,10 105,5 60,97 107,0 74,50 115,9 83,79 179,7 74,55 116,0 61,03 107,0 47,15 105,5 33,26 106,3 19,47 108,2 5,88 111,2
1-dez -22,14 5,86 111,4 19,44 108,4 33,22 106,4 47,10 105,7 60,96 107,3 74,45 116,4 83,66 179,8 74,50 116,4 61,01 107,3 47,15 105,7 33,27 106,4 19,50 108,4 5,92 111,4
2-dez -22,27 5,90 111,5 19,46 108,5 33,23 106,6 47,10 105,9 60,94 107,6 74,40 116,8 83,53 179,8 74,45 116,9 60,99 107,6 47,15 105,9 33,29 106,6 19,52 108,5 5,95 111,5
3-dez -22,39 5,93 111,6 19,48 108,7 33,24 106,7 47,10 106,1 60,92 107,8 74,36 117,2 83,41 179,8 74,41 117,3 60,98 107,8 47,15 106,1 33,30 106,7 19,54 108,6 5,98 111,6
4-dez -22,51 5,96 111,7 19,50 108,8 33,25 106,9 47,09 106,3 60,91 108,0 74,31 117,6 83,29 179,8 74,36 117,7 60,96 108,1 47,15 106,3 33,30 106,9 19,56 108,8 6,01 111,7
5-dez -22,62 5,98 111,9 19,52 108,9 33,26 107,0 47,09 106,4 60,89 108,3 74,27 118,0 83,18 179,8 74,32 118,1 60,95 108,3 47,15 106,4 33,31 107,0 19,58 108,9 6,04 111,8
6-dez -22,72 6,01 112,0 19,54 109,0 33,27 107,1 47,09 106,6 60,88 108,5 74,23 118,4 83,08 179,8 74,28 118,4 60,93 108,5 47,15 106,6 33,32 107,1 19,59 109,0 6,06 111,9
7-dez -22,82 6,04 112,0 19,55 109,1 33,27 107,2 47,09 106,7 60,86 108,7 74,19 118,7 82,98 179,8 74,24 118,8 60,92 108,7 47,14 106,7 33,33 107,2 19,61 109,1 6,09 112,0
8-dez -22,91 6,06 112,1 19,57 109,2 33,28 107,3 47,09 106,8 60,85 108,9 74,15 119,0 82,89 179,8 74,20 119,1 60,90 108,9 47,14 106,8 33,34 107,3 19,62 109,2 6,11 112,1
9-dez -22,99 6,08 112,2 19,58 109,3 33,29 107,4 47,09 107,0 60,84 109,0 74,12 119,3 82,81 179,8 74,17 119,3 60,89 109,0 47,14 107,0 33,34 107,4 19,64 109,3 6,13 112,2
10-dez -23,07 6,10 112,3 19,59 109,4 33,29 107,5 47,08 107,1 60,82 109,2 74,09 119,5 82,73 179,8 74,14 119,6 60,88 109,2 47,14 107,1 33,35 107,5 19,65 109,4 6,15 112,3
11-dez -23,14 6,12 112,4 19,61 109,4 33,30 107,6 47,08 107,2 60,81 109,3 74,06 119,7 82,66 179,8 74,11 119,8 60,87 109,3 47,14 107,2 33,35 107,6 19,66 109,4 6,17 112,3
12-dez -23,20 6,13 112,4 19,62 109,5 33,30 107,7 47,08 107,3 60,80 109,4 74,03 120,0 82,60 179,8 74,08 120,0 60,86 109,5 47,13 107,3 33,36 107,7 19,67 109,5 6,18 112,4
13-dez -23,25 6,14 112,5 19,63 109,6 33,31 107,8 47,08 107,4 60,79 109,6 74,01 120,1 82,55 179,8 74,06 120,2 60,85 109,6 47,13 107,4 33,36 107,8 19,68 109,5 6,20 112,5
14-dez -23,30 6,16 112,5 19,63 109,6 33,31 107,8 47,08 107,4 60,79 109,7 73,99 120,3 82,50 179,8 74,04 120,4 60,84 109,7 47,13 107,4 33,37 107,8 19,69 109,6 6,21 112,5
15-dez -23,34 6,17 112,6 19,64 109,7 33,31 107,9 47,08 107,5 60,78 109,7 73,97 120,4 82,45 179,8 74,02 120,5 60,83 109,8 47,13 107,5 33,37 107,9 19,69 109,6 6,22 112,5
16-dez -23,38 6,18 112,6 19,65 109,7 33,32 107,9 47,08 107,5 60,77 109,8 73,96 120,5 82,42 179,8 74,01 120,6 60,83 109,8 47,13 107,5 33,37 107,9 19,70 109,7 6,23 112,6
17-dez -23,41 6,18 112,6 19,65 109,7 33,32 107,9 47,07 107,6 60,77 109,9 73,94 120,6 82,39 179,8 73,99 120,7 60,82 109,9 47,13 107,6 33,37 107,9 19,70 109,7 6,24 112,6
18-dez -23,43 6,19 112,6 19,65 109,7 33,32 108,0 47,07 107,6 60,77 109,9 73,93 120,7 82,37 179,8 73,98 120,8 60,82 109,9 47,13 107,6 33,37 108,0 19,71 109,7 6,24 112,6
19-dez -23,44 6,19 112,7 19,66 109,8 33,32 108,0 47,07 107,6 60,76 109,9 73,93 120,7 82,36 179,8 73,98 120,8 60,82 110,0 47,13 107,6 33,37 108,0 19,71 109,7 6,24 112,6
20-dez -22,72 6,01 112,0 19,54 109,0 33,27 107,1 47,09 106,6 60,88 108,5 74,23 118,4 83,08 179,8 74,28 118,4 60,93 108,5 47,15 106,6 33,32 107,1 19,59 109,0 6,06 111,9
21-dez -23,45 6,19 112,7 19,66 109,8 33,32 108,0 47,07 107,6 60,76 109,9 73,93 120,8 82,35 179,8 73,97 120,9 60,82 110,0 47,13 107,6 33,38 108,0 19,71 109,8 6,25 112,6
22-dez -23,44 6,19 112,7 19,66 109,8 33,32 108,0 47,07 107,6 60,76 109,9 73,93 120,7 82,36 179,8 73,98 120,8 60,82 110,0 47,13 107,6 33,37 108,0 19,71 109,7 6,24 112,6
23-dez -23,43 6,19 112,6 19,65 109,7 33,32 108,0 47,07 107,6 60,77 109,9 73,93 120,7 82,37 179,8 73,98 120,8 60,82 109,9 47,13 107,6 33,37 108,0 19,71 109,7 6,24 112,6
24-dez -23,41 6,18 112,6 19,65 109,7 33,32 107,9 47,07 107,6 60,77 109,9 73,94 120,6 82,39 179,8 73,99 120,7 60,82 109,9 47,13 107,6 33,37 107,9 19,70 109,7 6,24 112,6
25-dez -23,38 6,18 112,6 19,65 109,7 33,32 107,9 47,08 107,5 60,77 109,8 73,96 120,5 82,42 179,8 74,01 120,6 60,83 109,8 47,13 107,5 33,37 107,9 19,70 109,7 6,23 112,6
26-dez -23,34 6,17 112,6 19,64 109,7 33,31 107,9 47,08 107,5 60,78 109,7 73,97 120,4 82,45 179,8 74,02 120,5 60,83 109,8 47,13 107,5 33,37 107,9 19,69 109,6 6,22 112,5
27-dez -23,30 6,16 112,5 19,63 109,6 33,31 107,8 47,08 107,4 60,79 109,7 73,99 120,3 82,50 179,8 74,04 120,4 60,84 109,7 47,13 107,4 33,37 107,8 19,69 109,6 6,21 112,5
28-dez -23,25 6,14 112,5 19,63 109,6 33,31 107,8 47,08 107,4 60,79 109,6 74,01 120,1 82,55 179,8 74,06 120,2 60,85 109,6 47,13 107,4 33,36 107,8 19,68 109,5 6,20 112,5
29-dez -23,20 6,13 112,4 19,62 109,5 33,30 107,7 47,08 107,3 60,80 109,4 74,03 120,0 82,60 179,8 74,08 120,0 60,86 109,5 47,13 107,3 33,36 107,7 19,67 109,5 6,18 112,4
30-dez -23,14 6,12 112,4 19,61 109,4 33,30 107,6 47,08 107,2 60,81 109,3 74,06 119,7 82,66 179,8 74,11 119,8 60,87 109,3 47,14 107,2 33,35 107,6 19,66 109,4 6,17 112,3
